8.953540000000000276e+00 -1.206524519819322100e-02 -5.299834482613261649e-02
9.016370000000000218e+00 -1.185795132256443375e-02 -5.275601874108690886e-02
9.079200000000000159e+00 -1.165363720741817606e-02 -5.251538876720904248e-02
9.142030000000000101e+00 -1.145225468385751774e-02 -5.227644909353185154e-02
9.204869999999999663e+00 -1.125372492369179807e-02 -5.203915594118128929e-02
9.267699999999999605e+00 -1.105806434992138640e-02 -5.180357835820184609e-02
9.330529999999999546e+00 -1.086519508883843944e-02 -5.156967166883836412e-02
9.393359999999999488e+00 -1.067507178948373138e-02 -5.133742880244835521e-02
9.456189999999999429e+00 -1.048764979941176415e-02 -5.110684241375235831e-02
9.519030000000000769e+00 -1.030285596314095206e-02 -5.087786859112638366e-02
9.581860000000000710e+00 -1.012070582206231299e-02 -5.065057235887732850e-02
9.644690000000000651e+00 -9.941127177794573458e-03 -5.042490906765623865e-02
9.707520000000000593e+00 -9.764078129980001408e-03 -5.020087041942358774e-02
9.770350000000000534e+00 -9.589517453316138626e-03 -4.997844791196901643e-02
9.833190000000000097e+00 -9.417377390845497673e-03 -4.975759783419519272e-02
9.896020000000000039e+00 -9.247672830602127192e-03 -4.953838160152191500e-02
9.958849999999999980e+00 -9.080336948158806293e-03 -4.932075490081235664e-02
1.002169999999999916e+01 -8.915278997796604460e-03 -4.910464001409631934e-02
1.008450000000000024e+01 -8.752643223261932434e-03 -4.889026717379925391e-02
1.014729999999999954e+01 -8.592260133960945637e-03 -4.867745436000784492e-02
1.021020000000000039e+01 -8.433842987453884707e-03 -4.846585681082903746e-02
1.027299999999999969e+01 -8.277859433713084802e-03 -4.825613761651882661e-02
1.033580000000000076e+01 -8.124020459983002235e-03 -4.804794933336867246e-02
1.039869999999999983e+01 -7.972051323328711858e-03 -4.784095417552655660e-02
1.046149999999999913e+01 -7.822400981754138241e-03 -4.763580030827865852e-02
1.052430000000000021e+01 -7.674792541686236390e-03 -4.743214736353570937e-02
1.058719999999999928e+01 -7.528962700587475340e-03 -4.722966446470078933e-02
1.065000000000000036e+01 -7.385342632719255930e-03 -4.702898521274057053e-02
1.071279999999999966e+01 -7.243666994766339781e-03 -4.682977624342249401e-02
1.077570000000000050e+01 -7.103683388382071688e-03 -4.663171351053298219e-02
1.083849999999999980e+01 -6.965806061150488053e-03 -4.643541640874091631e-02
1.090130000000000088e+01 -6.829780675156459958e-03 -4.624055849404958007e-02
1.096419999999999995e+01 -6.695365223039105411e-03 -4.604682246141925117e-02
1.102699999999999925e+01 -6.562957834834618441e-03 -4.585481385356453971e-02
1.108980000000000032e+01 -6.432314657169663046e-03 -4.566421305300655958e-02
1.115269999999999939e+01 -6.303203583313684091e-03 -4.547470939792417483e-02
1.121550000000000047e+01 -6.176007389948788388e-03 -4.528689492888002266e-02
1.127829999999999977e+01 -6.050492211090824704e-03 -4.510045675269480636e-02
1.134110000000000085e+01 -5.926631298393637837e-03 -4.491538436321063782e-02
1.140399999999999991e+01 -5.804205020413248997e-03 -4.473137579028095556e-02
1.146679999999999922e+01 -5.683576801462507551e-03 -4.454900560886051325e-02
1.152960000000000029e+01 -5.564525357192604341e-03 -4.436796971932912420e-02
1.159249999999999936e+01 -5.446839899335141275e-03 -4.418797254003339892e-02
1.165530000000000044e+01 -5.330870122431021624e-03 -4.400957593855119726e-02
1.171809999999999974e+01 -5.216403658895620021e-03 -4.383248227582815792e-02
1.178100000000000058e+01 -5.103238146162260638e-03 -4.365640224121299096e-02
1.184379999999999988e+01 -4.991710182532488153e-03 -4.348188532520088495e-02
1.190659999999999918e+01 -4.881615894999622764e-03 -4.330864022833447180e-02
1.196950000000000003e+01 -4.772760949687652327e-03 -4.313638378998124051e-02
1.203229999999999933e+01 -4.665469448052158956e-03 -4.296565344711899409e-02
1.209510000000000041e+01 -4.559545610394696510e-03 -4.279616411564109157e-02
1.215799999999999947e+01 -4.454802754221403108e-03 -4.262763866133907620e-02
1.222080000000000055e+01 -4.351553051457382817e-03 -4.246060278426162099e-02
1.228359999999999985e+01 -4.249608434540321465e-03 -4.229477748899796580e-02
1.234650000000000070e+01 -4.148789513961819234e-03 -4.212989154233501288e-02
1.240930000000000000e+01 -4.049397069278828053e-03 -4.196645921682259917e-02
1.247209999999999930e+01 -3.951250383149987333e-03 -4.180420747744741788e-02
1.253500000000000014e+01 -3.854177018761334363e-03 -4.164287086541114402e-02
1.259779999999999944e+01 -3.758466872108722281e-03 -4.148295252791434073e-02
1.266060000000000052e+01 -3.663946232564710068e-03 -4.132418526106904078e-02
1.272349999999999959e+01 -3.570449293014292362e-03 -4.116630925335570262e-02
1.278630000000000067e+01 -3.478255548024527209e-03 -4.100981682142056800e-02
1.284909999999999997e+01 -3.387197967736612844e-03 -4.085444646283963033e-02
1.291189999999999927e+01 -3.297259399165752836e-03 -4.070018863754512606e-02
1.297480000000000011e+01 -3.208282399671507062e-03 -4.054679086500076468e-02
1.303759999999999941e+01 -3.120533303751925509e-03 -4.039473146873973075e-02
1.310040000000000049e+01 -3.033853509921192061e-03 -4.024375634589635181e-02
1.316329999999999956e+01 -2.948091514395926802e-03 -4.009361836721014871e-02
1.322610000000000063e+01 -2.863504280049619134e-03 -3.994478568475116897e-02
1.328889999999999993e+01 -2.779939189309134275e-03 -3.979700959580444175e-02
1.335180000000000078e+01 -2.697250406171744670e-03 -3.965004819676751224e-02
1.341460000000000008e+01 -2.615685925898236525e-03 -3.950435973848592797e-02
1.347739999999999938e+01 -2.535098841487894075e-03 -3.935970079072539929e-02
1.354030000000000022e+01 -2.455348727570448759e-03 -3.921583455115373179e-02
1.360309999999999953e+01 -2.376674995246107810e-03 -3.907320963236312478e-02
1.366590000000000060e+01 -2.298936188834118603e-03 -3.893158775028024432e-02
1.372879999999999967e+01 -2.221997049658764375e-03 -3.879073708095111261e-02
1.379160000000000075e+01 -2.146088768732206786e-03 -3.865109685450440757e-02
1.385440000000000005e+01 -2.071075095794830748e-03 -3.851243380831521901e-02
1.391729999999999912e+01 -1.996825707447458936e-03 -3.837452097563556763e-02
1.398010000000000019e+01 -1.923563920413114093e-03 -3.823778845284116212e-02
1.404289999999999949e+01 -1.851158456603533295e-03 -3.810200787586589394e-02
1.410580000000000034e+01 -1.779483708336505226e-03 -3.796695701590163674e-02
1.416859999999999964e+01 -1.708755446607613257e-03 -3.783305707731803719e-02
1.423140000000000072e+01 -1.638847144225414514e-03 -3.770008447371991922e-02
1.429420000000000002e+01 -1.569747094428945592e-03 -3.756803114422417600e-02
1.435710000000000086e+01 -1.501335654169136738e-03 -3.743668099452823056e-02
1.441990000000000016e+01 -1.433819017822707742e-03 -3.730644373874397041e-02
1.448269999999999946e+01 -1.367076667246421798e-03 -3.717710197557948237e-02
1.454560000000000031e+01 -1.300993205454176313e-03 -3.704844407862318417e-02
1.460839999999999961e+01 -1.235767986003611036e-03 -3.692087140766488196e-02
1.467120000000000068e+01 -1.171284768389489490e-03 -3.679417106558461464e-02
1.473409999999999975e+01 -1.107432217252073744e-03 -3.666813578189789119e-02
1.479690000000000083e+01 -1.044403123126498535e-03 -3.654315878156950970e-02
1.485970000000000013e+01 -9.820853373129127904e-04 -3.641903155833715877e-02
1.492259999999999920e+01 -9.203714109694262563e-04 -3.629555108805779251e-02
1.498540000000000028e+01 -8.594478359672542414e-04 -3.617310267400725143e-02
1.504819999999999958e+01 -7.992063789862290145e-04 -3.605148208991414138e-02
1.511110000000000042e+01 -7.395433114135079944e-04 -3.593049045081975895e-02
1.517389999999999972e+01 -6.806390781155909541e-04 -3.581050534523871898e-02
1.523670000000000080e+01 -6.223891936186195031e-04 -3.569132671851679706e-02
1.529959999999999987e+01 -5.646934915882206602e-04 -3.557275972018505289e-02
1.536239999999999917e+01 -5.077266095397975527e-04 -3.545517442487118587e-02
1.542520000000000024e+01 -4.513876507177506589e-04 -3.533837484368694548e-02
1.548809999999999931e+01 -3.955798609980468541e-04 -3.522217005844079096e-02
1.555090000000000039e+01 -3.404722988451014723e-04 -3.510692282485080445e-02
1.561369999999999969e+01 -2.859675050381510920e-04 -3.499244111648173311e-02
1.567650000000000077e+01 -2.320573692670717858e-04 -3.487871833321608273e-02
1.573939999999999984e+01 -1.786494658444060630e-04 -3.476556864454140305e-02
1.580219999999999914e+01 -1.259057520704769074e-04 -3.465334534226241492e-02
1.586500000000000021e+01 -7.373312928718350518e-05 -3.454186152622985839e-02
1.592789999999999928e+01 -2.204226215926374945e-05 -3.443093506940554660e-02
1.599070000000000036e+01 2.900997917668975579e-05 -3.432091237754723856e-02
1.605349999999999966e+01 7.951358008667876100e-05 -3.421161028178505703e-02
1.611639999999999873e+01 1.295549123289708201e-04 -3.410285026461389729e-02
1.617920000000000158e+01 1.789819982482905201e-04 -3.399497202219586151e-02
1.624200000000000088e+01 2.278818376314724933e-04 -3.388779602206020564e-02
1.630489999999999995e+01 2.763379592544793774e-04 -3.378114726474017171e-02
1.636769999999999925e+01 3.242030922095814546e-04 -3.367535890803095844e-02
1.643049999999999855e+01 3.715613721910145692e-04 -3.357025496346911081e-02
1.649340000000000117e+01 4.184935997424321825e-04 -3.346566386054970754e-02
1.655620000000000047e+01 4.648570334479404874e-04 -3.336191238485892996e-02
1.661899999999999977e+01 5.107330605080366006e-04 -3.325882800200641309e-02
1.668189999999999884e+01 5.561998624562824491e-04 -3.315624248375713401e-02
1.674470000000000169e+01 6.011190581476640949e-04 -3.305447640472482240e-02
1.680750000000000099e+01 6.455693963196306763e-04 -3.295336059707977550e-02
1.687040000000000006e+01 6.896265434887501392e-04 -3.285273009051159487e-02
1.693319999999999936e+01 7.331563171772501747e-04 -3.275289940512394332e-02
1.699599999999999866e+01 7.762349324231385865e-04 -3.265370265451682241e-02
1.705880000000000152e+01 8.188681047654779166e-04 -3.255513450146856752e-02
1.712170000000000059e+01 8.611283010325210263e-04 -3.245703419179305632e-02
1.718449999999999989e+01 9.028866973247035022e-04 -3.235970840933927173e-02
1.724729999999999919e+01 9.442162852218709702e-04 -3.226299551400218374e-02
1.731019999999999825e+01 9.851872403864524955e-04 -3.216673782161685174e-02
1.737300000000000111e+01 1.025674587991243659e-03 -3.207123630881290183e-02
1.743580000000000041e+01 1.065749011429898861e-03 -3.197633242730334863e-02
1.749869999999999948e+01 1.105478483707690888e-03 -3.188187148610718141e-02
1.756149999999999878e+01 1.144741740139110708e-03 -3.178814889620741602e-02
1.762430000000000163e+01 1.183607245099210174e-03 -3.169500912361487149e-02
1.768720000000000070e+01 1.222140853324596346e-03 -3.160230039584495387e-02
1.775000000000000000e+01 1.260224877408775953e-03 -3.151031269563479842e-02
1.781279999999999930e+01 1.297925647726015739e-03 -3.141889342794985246e-02
1.787569999999999837e+01 1.335306981230565630e-03 -3.132789366621396149e-02
1.793850000000000122e+01 1.372254640695110949e-03 -3.123759809827760317e-02
1.800130000000000052e+01 1.408832903580777311e-03 -3.114785699484304282e-02
1.806419999999999959e+01 1.445103625849143009e-03 -3.105852420470356715e-02
1.812699999999999889e+01 1.480955898826971347e-03 -3.096987925026742708e-02
1.818980000000000175e+01 1.516452024426756572e-03 -3.088177519682924754e-02
1.825270000000000081e+01 1.551651970904211007e-03 -3.079406860001024371e-02
1.831550000000000011e+01 1.586448041717845175e-03 -3.070703394242973311e-02
1.837829999999999941e+01 1.620900637067989713e-03 -3.062052701485103168e-02
1.844109999999999872e+01 1.655013855537660564e-03 -3.053454351439736925e-02
1.850400000000000134e+01 1.688845257041129500e-03 -3.044894350207232037e-02
1.856680000000000064e+01 1.722291254758516726e-03 -3.036399493076128581e-02
1.862959999999999994e+01 1.755409822689885926e-03 -3.027955712059358234e-02
1.869249999999999901e+01 1.788256791419454714e-03 -3.019549268696026384e-02
1.875529999999999831e+01 1.820731533441498134e-03 -3.011206482205318335e-02
1.881810000000000116e+01 1.852890280611405689e-03 -3.002913541775557513e-02
1.888100000000000023e+01 1.884787197056562004e-03 -2.994656958159071583e-02
1.894379999999999953e+01 1.916324513727494421e-03 -2.986462585892177626e-02
1.900659999999999883e+01 1.947556783682778203e-03 -2.978316865061797838e-02
1.906950000000000145e+01 1.978536564683176010e-03 -2.970206549585492281e-02
1.913230000000000075e+01 2.009168849464851737e-03 -2.962157040373668629e-02
1.919510000000000005e+01 2.039506572834238335e-03 -2.954155022314463447e-02
1.925799999999999912e+01 2.069600743634465636e-03 -2.946187486615209350e-02
1.932079999999999842e+01 2.099359023702675100e-03 -2.938279391298374149e-02
1.938360000000000127e+01 2.128832787477458448e-03 -2.930417660130236329e-02
1.944650000000000034e+01 2.158071549825944877e-03 -2.922589515900025220e-02
1.950929999999999964e+01 2.186985552797077008e-03 -2.914819484171472103e-02
1.957209999999999894e+01 2.215624665820268950e-03 -2.907094721835215556e-02
1.963500000000000156e+01 2.244036962347265712e-03 -2.899402677717219032e-02
1.969780000000000086e+01 2.272135179364853045e-03 -2.891767455052826272e-02
1.976060000000000016e+01 2.299967734253534693e-03 -2.884176438267597661e-02
1.982339999999999947e+01 2.327537616156436819e-03 -2.876629279814177723e-02
1.988629999999999853e+01 2.354891054745049221e-03 -2.869113721509103376e-02
1.994910000000000139e+01 2.381943986456688984e-03 -2.861653318814412136e-02
2.001190000000000069e+01 2.408742971308483471e-03 -2.854235751077378869e-02
2.007479999999999976e+01 2.435332911587802761e-03 -2.846848973819618780e-02
2.013759999999999906e+01 2.461632052828237500e-03 -2.839516142701662207e-02
2.020039999999999836e+01 2.487685617898630162e-03 -2.832225152176677530e-02
2.026330000000000098e+01 2.513537227151303993e-03 -2.824964166434624710e-02
2.032610000000000028e+01 2.539107360809830446e-03 -2.817755950536257603e-02
2.038889999999999958e+01 2.564439950391195384e-03 -2.810588608964558963e-02
2.045179999999999865e+01 2.589577377851824506e-03 -2.803450509683838576e-02
2.051460000000000150e+01 2.614442286637231553e-03 -2.796364036097315209e-02
2.057740000000000080e+01 2.639077360784886431e-03 -2.789317497785786734e-02
2.064029999999999987e+01 2.663523785577768740e-03 -2.782299461732323440e-02
2.070309999999999917e+01 2.687706299018470350e-03 -2.775331938373679433e-02
2.076589999999999847e+01 2.711666379707107933e-03 -2.768403437596159838e-02
2.082880000000000109e+01 2.735444056247115108e-03 -2.761502720780189407e-02
2.089160000000000039e+01 2.758966095208432133e-03 -2.754651433843979466e-02
2.095439999999999969e+01 2.782272810054526625e-03 -2.747838282322457790e-02
2.101729999999999876e+01 2.805403111058006691e-03 -2.741052217502065735e-02
2.108010000000000161e+01 2.828285729920098149e-03 -2.734314528995021587e-02
2.114290000000000092e+01 2.850959853610832758e-03 -2.727614113459240347e-02
2.120579999999999998e+01 2.873463310854395322e-03 -2.720940107721911416e-02
2.126859999999999928e+01 2.895726737485605513e-03 -2.714313453073942742e-02
2.133139999999999858e+01 2.917788231046216599e-03 -2.707723232897806323e-02
2.139420000000000144e+01 2.939649920606368823e-03 -2.701169173028367121e-02
2.145710000000000051e+01 2.961348247654696595e-03 -2.694640651069233131e-02
2.151989999999999981e+01 2.982816295677987416e-03 -2.688158155982333514e-02
2.158269999999999911e+01 3.004090764897745462e-03 -2.681711013455067433e-02
2.164560000000000173e+01 3.025207095394392715e-03 -2.675288776915485042e-02
2.170840000000000103e+01 3.046100141348655373e-03 -2.668911604787984823e-02
2.177120000000000033e+01 3.066805594310803400e-03 -2.662568999695017619e-02
2.183409999999999940e+01 3.087357925031465698e-03 -2.656250686916526021e-02
2.189689999999999870e+01 3.107693704755836069e-03 -2.649976501615590105e-02
2.195970000000000155e+01 3.127847648688558170e-03 -2.643736119347474267e-02
2.202260000000000062e+01 3.147853289058329292e-03 -2.637519433381465411e-02
2.208539999999999992e+01 3.167648862548057189e-03 -2.631345962697391808e-02
2.214819999999999922e+01 3.187268139062117336e-03 -2.625205551892046893e-02
2.221109999999999829e+01 3.206743741903503222e-03 -2.619088258468089611e-02
2.227390000000000114e+01 3.226015523481276601e-03 -2.613013292108265842e-02
2.233670000000000044e+01 3.245116338224030093e-03 -2.606970662667113317e-02
2.239959999999999951e+01 3.264077928949444922e-03 -2.600950588227952942e-02
2.246239999999999881e+01 3.282841715913203170e-03 -2.594971975876760734e-02
2.252520000000000167e+01 3.301439666727931307e-03 -2.589024997046177404e-02
2.258810000000000073e+01 3.319902671063507723e-03 -2.583100026847526612e-02
2.265090000000000003e+01 3.338173670895617975e-03 -2.577215676290301946e-02
2.271369999999999933e+01 3.356283774569372019e-03 -2.571362274806508752e-02
2.277649999999999864e+01 3.374234586975784645e-03 -2.565539598474021396e-02
2.283940000000000126e+01 3.392055901109263319e-03 -2.559738226388916932e-02
2.290220000000000056e+01 3.409692618787405621e-03 -2.553976384684411918e-02
2.296499999999999986e+01 3.427174743835424524e-03 -2.548244608033091094e-02
2.302789999999999893e+01 3.444531275871232350e-03 -2.542533624641847220e-02
2.309069999999999823e+01 3.461708537212110273e-03 -2.536861379111543871e-02
2.315350000000000108e+01 3.478735732648324114e-03 -2.531218556139228776e-02
2.321640000000000015e+01 3.495641092430914771e-03 -2.525596029801494696e-02
2.327919999999999945e+01 3.512372318569834291e-03 -2.520011469126710868e-02
